subject_id,trial,condition,stimulus,subject_title,title_time,subject_rating,rating_time,a1_id,a1_name,a1_rating,a1_title,a2_id,a2_name,a2_rating,a2_title,a3_id,a3_name,a3_rating,a3_title,a4_id,a4_name,a4_rating,a4_title,a5_id,a5_name,a5_rating,a5_title,a6_id,a6_name,a6_rating,a6_title,selection_time_1,selection_time_2,selection_time_3,kept_1_loc,kept_1_id,kept_1_name,kept_1_rating,kept_1_title,kept_2_loc,kept_2_id,kept_2_name,kept_2_rating,kept_2_title,kept_3_loc,kept_3_id,kept_3_name,kept_3_rating,kept_3_title,elim_1_loc,elim_1_id,elim_1_name,elim_1_rating,elim_1_title,elim_2_loc,elim_2_id,elim_2_name,elim_2_rating,elim_2_title,elim_3_loc,elim_3_id,elim_3_name,elim_3_rating,elim_3_title
5,11,eliminate,8,Surprised to be arrested,17.149068215,2.0,2.34582859941,44,Charles,1.0,man looks incapable of being sane,39,Nathan,6.0,Social injustice in effect.,25,Kevin,5.0,I am not sure what to think,41,Jason,3.0,"Again, police doing their job...",56,Travis,4.0,"Upset, as this seems like an overreaction given it's one non threatening person away from crowd.",24,Kyle,3.0,Black male being arrested by police ,8.6316873912,12.9331492524,20.201808973,4,41,Jason,3.0,"Again, police doing their job...",5,56,Travis,4.0,"Upset, as this seems like an overreaction given it's one non threatening person away from crowd.",6,24,Kyle,3.0,Black male being arrested by police ,2,39,Nathan,6.0,Social injustice in effect.,1,44,Charles,1.0,man looks incapable of being sane,3,25,Kevin,5.0,I am not sure what to think
5,12,eliminate,10,Protestor does not want to comply,16.1541661262,3.0,2.15563668293,23,Jonathan,2.0,I wonder why the man is not walking--the police don't seem worried so I would guess he is not sick.,2,Matthew,1.0,That seems a little excessive. Handcuff him if he has commited a crime and let him walk with dignity.,11,Andrew,3.0,"Why is THIS necessary?  LoL. People are fucking stupid, including police. ",41,Jason,4.0,"Again, police doing their job...",56,Travis,6.0,"Angry, as suspect appears to be roughed up somewhat and is being carried.",24,Kyle,4.0,Black person being carried through the streets by police ,17.7150532499,23.1000788307,25.183993226,2,2,Matthew,1.0,That seems a little excessive. Handcuff him if he has commited a crime and let him walk with dignity.,4,41,Jason,4.0,"Again, police doing their job...",6,24,Kyle,4.0,Black person being carried through the streets by police ,3,11,Andrew,3.0,"Why is THIS necessary?  LoL. People are fucking stupid, including police. ",5,56,Travis,6.0,"Angry, as suspect appears to be roughed up somewhat and is being carried.",1,23,Jonathan,2.0,I wonder why the man is not walking--the police don't seem worried so I would guess he is not sick.
5,13,eliminate,1,Does not seem excessive,16.5853993497,2.0,2.22697465302,36,Brian,1.0,I feel that anyone breaking the law deserves what they get,2,Matthew,1.0,The only thing I notice is she needed two handcuffs.,35,Jeffery,4.0,a woman being arrested by the police,41,Jason,3.0,Police is doing their job.,14,Zachary,2.0,She looks mean anyways.,24,Kyle,3.0,Black woman handcuffed and being escorted by NYPD,5.68646891031,8.80389306956,10.5213896448,1,36,Brian,1.0,I feel that anyone breaking the law deserves what they get,4,41,Jason,3.0,Police is doing their job.,6,24,Kyle,3.0,Black woman handcuffed and being escorted by NYPD,2,2,Matthew,1.0,The only thing I notice is she needed two handcuffs.,3,35,Jeffery,4.0,a woman being arrested by the police,5,14,Zachary,2.0,She looks mean anyways.
5,14,eliminate,15,Looks like they are trying to control a riot,18.7604315306,3.0,1.81736043893,36,Brian,5.0,Looks like this cop was in the wrong,12,Joseph,6.0,dont now why they're using so much gear when just going up against regular people ,58,Devin,6.0,I wonder what they are protesting against?,41,Jason,2.0,"Again, police doing their job...",52,Mark,6.0,why does he need to hit him with that,24,Kyle,3.0,Male being pushed back by policeman with a riot shield ,1.91765366652,2.81811054266,10.9370793853,3,58,Devin,6.0,I wonder what they are protesting against?,4,41,Jason,2.0,"Again, police doing their job...",6,24,Kyle,3.0,Male being pushed back by policeman with a riot shield ,1,36,Brian,5.0,Looks like this cop was in the wrong,5,52,Mark,6.0,why does he need to hit him with that,2,12,Joseph,6.0,dont now why they're using so much gear when just going up against regular people 
5,15,eliminate,18,Very forceful takedown,12.926978787,2.0,2.74775845575,26,Cody,3.0,"I wonder what they were protesting, and did it get out of hand?",59,Ian,5.0,I have indifference for this pics as the person is being arrested but does not appear to be in any pain.,58,Devin,6.0,The cops have their hands full with this guy. ,41,Jason,2.0,"Again, police doing their job...",60,Evan,7.0,This looks like a form of police brutality,24,Kyle,3.0,Black male being arrested by police ,1.87733908481,5.66157236678,8.04556559277,3,58,Devin,6.0,The cops have their hands full with this guy. ,4,41,Jason,2.0,"Again, police doing their job...",6,24,Kyle,3.0,Black male being arrested by police ,5,60,Evan,7.0,This looks like a form of police brutality,2,59,Ian,5.0,I have indifference for this pics as the person is being arrested but does not appear to be in any pain.,1,26,Cody,3.0,"I wonder what they were protesting, and did it get out of hand?"
5,16,eliminate,11,Looks like they are in pain,9.22849795368,3.0,1.84762488544,20,William,3.0,the police are doing a good job of keeping the suspect detained,29,Jordan,1.0,"These pictures of black men being detained by the police do not mean anything in and of themselves. If they are being harassed or improperly detained, that would be a cause for concern.",58,Devin,6.0,It takes a lot of police to get this criminal. ,41,Jason,5.0,"Again, police doing their job...",53,Hunter,1.0,Wondering what he is arrested for ,24,Kyle,3.0,Black male on the ground being arrested by police ,11.4200081825,12.9536971332,15.5879225035,1,20,William,3.0,the police are doing a good job of keeping the suspect detained,2,29,Jordan,1.0,"These pictures of black men being detained by the police do not mean anything in and of themselves. If they are being harassed or improperly detained, that would be a cause for concern.",4,41,Jason,5.0,"Again, police doing their job...",3,58,Devin,6.0,It takes a lot of police to get this criminal. ,5,53,Hunter,1.0,Wondering what he is arrested for ,6,24,Kyle,3.0,Black male on the ground being arrested by police 
5,17,eliminate,5,Seems sad by what is happening,15.7091958267,2.0,1.96603207686,20,William,1.0,the police look to be doing their job,29,Jordan,1.0,I have no context to form an informed opinion on this image.,17,James,5.0,i don't know the context,41,Jason,2.0,"Again, police doing their job...",28,Christian,2.0,She doesn't look like a typical protester. ,27,Thomas,6.0,Law enforcement arrests woman accused of neglecting child.,0.251532495255,3.70261452912,5.73629079276,1,20,William,1.0,the police look to be doing their job,2,29,Jordan,1.0,I have no context to form an informed opinion on this image.,4,41,Jason,2.0,"Again, police doing their job...",6,27,Thomas,6.0,Law enforcement arrests woman accused of neglecting child.,5,28,Christian,2.0,She doesn't look like a typical protester. ,3,17,James,5.0,i don't know the context
5,18,eliminate,20,Extremely upset ,9.49675054848,3.0,7.81644355046,20,William,3.0,this looks to be more peaceful than violent the man just looks upset,29,Jordan,1.0,I don't have any context about why this person is being held.,30,Aaron,5.0,"Nothing stands out in this picture, the man is under arrest for something and is yelling.",41,Jason,3.0,"Again, police doing their job...",33,Samuel,6.0,He appears in distress.,16,David,2.0,What was this guy doing? There must be some reason he is hand cuffed.,5.43667183176,8.52068202134,11.3384843686,3,30,Aaron,5.0,"Nothing stands out in this picture, the man is under arrest for something and is yelling.",4,41,Jason,3.0,"Again, police doing their job...",5,33,Samuel,6.0,He appears in distress.,2,29,Jordan,1.0,I don't have any context about why this person is being held.,1,20,William,3.0,this looks to be more peaceful than violent the man just looks upset,6,16,David,2.0,What was this guy doing? There must be some reason he is hand cuffed.
5,19,eliminate,12,He seems at peace with what is happening,21.1601683813,3.0,2.08390527195,57,Bryce,5.0,He looks like he wants mercy from these cops,45,Sean,4.0,this arrest looks very forceful.,30,Aaron,4.0,This person looks like he is injured.,41,Jason,2.0,"Again, police doing their job...",33,Samuel,5.0,Person is in the process of being apprehended.,4,Jacob,2.0,"that is a painful position to be in, arm lock.",0.454366980586,2.171459281,3.90558814432,1,57,Bryce,5.0,He looks like he wants mercy from these cops,4,41,Jason,2.0,"Again, police doing their job...",5,33,Samuel,5.0,Person is in the process of being apprehended.,6,4,Jacob,2.0,"that is a painful position to be in, arm lock.",2,45,Sean,4.0,this arrest looks very forceful.,3,30,Aaron,4.0,This person looks like he is injured.
5,20,eliminate,17,Does not look like typical police,16.8042944934,3.0,2.72567701066,57,Bryce,9.0,Again too much force looks like they're gonna choke him out,49,Cameron,1.0,This arrest may be appropriate - this picture doesn't tell a complete story.,15,Ryan,3.0,It looks like an explosive situation.,41,Jason,2.0,"Again, police doing their job...",33,Samuel,8.0,Person helpong to resist the other one needs to stop.,50,Gabriel,1.0,A man looks like he is in a choke hold by police,0.412441571883,4.73078005371,11.749355883,2,49,Cameron,1.0,This arrest may be appropriate - this picture doesn't tell a complete story.,4,41,Jason,2.0,"Again, police doing their job...",5,33,Samuel,8.0,Person helpong to resist the other one needs to stop.,1,57,Bryce,9.0,Again too much force looks like they're gonna choke him out,6,50,Gabriel,1.0,A man looks like he is in a choke hold by police,3,15,Ryan,3.0,It looks like an explosive situation.
